Checked,Protein FDR Confidence: Combined,Master,Accession,Description,Coverage [%],# Peptides,# PSMs,# Unique Peptides,Sum PEP Score,# AAs,MW [kDa],calc. pI,Score Sequest HT: Sequest HT,# Peptides (by Search Engine): Sequest HT,# Protein Groups
FALSE,High,Master Protein,Q9UHG3,Prenylcysteine oxidase 1 OS=Homo sapiens OX=9606 GN=PCYOX1 PE=1 SV=3,12,5,5,5,14.081,505,56.6,6.18,6.23,5,1
FALSE,High,Master Protein,A0A3B3IT01,"Aspartate--tRNA ligase, mitochondrial OS=Homo sapiens OX=9606 GN=DARS2 PE=1 SV=1",13,5,5,5,14.076,594,67.6,8.48,4.08,5,1
FALSE,High,Master Protein,E9PFH4,Transportin-3 OS=Homo sapiens OX=9606 GN=TNPO3 PE=1 SV=1,10,5,5,5,14.075,857,96.6,5.66,5.21,5,1
FALSE,High,Master Protein,P62269,40S ribosomal protein S18 OS=Homo sapiens OX=9606 GN=RPS18 PE=1 SV=3,24,5,9,5,13.938,152,17.7,10.99,13.44,5,1
FALSE,High,Master Protein,A0A5F9ZHN7,Phosphatidylinositol-3-phosphatase SAC1 OS=Homo sapiens OX=9606 GN=SACM1L PE=1 SV=1,9,5,5,5,13.832,609,69.4,7.12,7.42,5,1
FALSE,High,Master Protein,P41240,Tyrosine-protein kinase CSK OS=Homo sapiens OX=9606 GN=CSK PE=1 SV=1,12,5,5,5,13.775,450,50.7,7.06,7.19,5,1
FALSE,High,Master Protein,P42166,"Lamina-associated polypeptide 2, isoform alpha OS=Homo sapiens OX=9606 GN=TMPO PE=1 SV=2",10,5,5,4,13.737,694,75.4,7.66,6.49,5,1
FALSE,High,Master Protein,Q9BU76,Multiple myeloma tumor-associated protein 2 OS=Homo sapiens OX=9606 GN=MMTAG2 PE=1 SV=1,18,5,5,5,13.713,263,29.4,10.02,8.21,5,1
FALSE,High,Master Protein,A0A7P0TA76,Fatty acid CoA ligase Acsl3 OS=Homo sapiens OX=9606 GN=ACSL3 PE=1 SV=1,9,5,6,5,13.652,712,79.6,8.46,3.88,5,1
FALSE,High,Master Protein,Q9Y4E8,Ubiquitin carboxyl-terminal hydrolase 15 OS=Homo sapiens OX=9606 GN=USP15 PE=1 SV=3,6,5,5,5,13.645,981,112.3,5.22,4.64,5,1
FALSE,High,Master Protein,Q9NXA8,"NAD-dependent protein deacylase sirtuin-5, mitochondrial OS=Homo sapiens OX=9606 GN=SIRT5 PE=1 SV=2",25,5,5,5,13.587,310,33.9,8.47,4.72,5,1
FALSE,High,Master Protein,Q9BRX2,Protein pelota homolog OS=Homo sapiens OX=9606 GN=PELO PE=1 SV=2,14,5,7,5,13.517,385,43.3,6.34,6.75,5,1
FALSE,High,Master Protein,Q12789,General transcription factor 3C polypeptide 1 OS=Homo sapiens OX=9606 GN=GTF3C1 PE=1 SV=4,6,5,5,5,13.421,2109,238.7,7.3,4.45,5,1
FALSE,High,Master Protein,Q9H6S0,3'-5' RNA helicase YTHDC2 OS=Homo sapiens OX=9606 GN=YTHDC2 PE=1 SV=2,5,5,5,5,13.322,1430,160.1,8.4,5.02,5,1
FALSE,High,Master Protein,P24941,Cyclin-dependent kinase 2 OS=Homo sapiens OX=9606 GN=CDK2 PE=1 SV=2,21,5,5,3,13.28,298,33.9,8.68,7.79,5,1
FALSE,High,Master Protein,Q99570,Phosphoinositide 3-kinase regulatory subunit 4 OS=Homo sapiens OX=9606 GN=PIK3R4 PE=1 SV=3,4,5,5,5,12.9,1358,153,7.17,3.86,5,1
FALSE,High,Master Protein,Q9Y2S7,Polymerase delta-interacting protein 2 OS=Homo sapiens OX=9606 GN=POLDIP2 PE=1 SV=1,22,5,5,5,12.821,368,42,8.63,6.42,5,1
FALSE,High,Master Protein,P17028,Zinc finger protein 24 OS=Homo sapiens OX=9606 GN=ZNF24 PE=1 SV=4,24,5,5,5,12.792,368,42.1,6.21,4.57,5,1
FALSE,High,Master Protein,Q92900,Regulator of nonsense transcripts 1 OS=Homo sapiens OX=9606 GN=UPF1 PE=1 SV=2,7,5,5,5,12.775,1129,124.3,6.61,2.63,5,1
FALSE,High,Master Protein,P05455,Lupus La protein OS=Homo sapiens OX=9606 GN=SSB PE=1 SV=2,18,5,5,5,12.669,408,46.8,7.12,5.78,5,1
FALSE,High,Master Protein,B4DSU6,Heterogeneous nuclear ribonucleoproteins C1/C2 OS=Homo sapiens OX=9606 GN=HNRNPC PE=1 SV=1,29,5,5,5,11.868,147,15.7,9.01,2.48,5,1
FALSE,High,Master Protein,E7ENY0,Alpha-adducin OS=Homo sapiens OX=9606 GN=ADD1 PE=1 SV=1,12,5,5,5,11.735,663,73.4,6.55,5.46,5,1
FALSE,High,Master Protein,Q2NL82,Pre-rRNA-processing protein TSR1 homolog OS=Homo sapiens OX=9606 GN=TSR1 PE=1 SV=1,8,5,5,5,11.717,804,91.8,7.42,2.31,5,1
FALSE,High,Master Protein,A0A7I2V5R1,Serine/threonine-protein kinase Nek9 OS=Homo sapiens OX=9606 GN=NEK9 PE=1 SV=1,6,5,5,5,11.515,991,108.4,5.85,0,5,1
FALSE,High,Master Protein,P49770,Translation initiation factor eIF-2B subunit beta OS=Homo sapiens OX=9606 GN=EIF2B2 PE=1 SV=3,17,5,5,5,11.448,351,39,6.16,3.6,5,1
FALSE,High,Master Protein,Q06323,Proteasome activator complex subunit 1 OS=Homo sapiens OX=9606 GN=PSME1 PE=1 SV=1,22,5,5,5,11.181,249,28.7,6.02,3.81,5,1
FALSE,High,Master Protein,P04844,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 OS=Homo sapiens OX=9606 GN=RPN2 PE=1 SV=3,15,5,5,5,11.139,631,69.2,5.69,3.84,5,1
FALSE,High,Master Protein,P48735,"Isocitrate dehydrogenase [NADP], mitochondrial OS=Homo sapiens OX=9606 GN=IDH2 PE=1 SV=2",12,5,5,5,11.11,452,50.9,8.69,2.64,5,1
FALSE,High,Master Protein,Q9UN86,Ras GTPase-activating protein-binding protein 2 OS=Homo sapiens OX=9606 GN=G3BP2 PE=1 SV=2,12,5,6,4,11.066,482,54.1,5.55,0,5,1
FALSE,High,Master Protein,Q9BWH6,RNA polymerase II-associated protein 1 OS=Homo sapiens OX=9606 GN=RPAP1 PE=1 SV=3,6,5,5,5,10.745,1393,152.7,6.38,2.54,5,1
FALSE,High,Master Protein,A0A2R8YGD3,Cyclic nucleotide ras GEF OS=Homo sapiens OX=9606 GN=RAPGEF2 PE=1 SV=1,4,5,5,5,10.413,1679,188.2,6.68,0,5,1
FALSE,High,Master Protein,Q06124,Tyrosine-protein phosphatase non-receptor type 11 OS=Homo sapiens OX=9606 GN=PTPN11 PE=1 SV=3,13,5,5,5,10.349,593,68,7.3,0,5,1
FALSE,High,Master Protein,H0YMD0,Annexin (Fragment) OS=Homo sapiens OX=9606 GN=ANXA2 PE=1 SV=1,28,5,5,5,9.752,227,25.3,5.97,0,5,1
FALSE,High,Master Protein,P46459,Vesicle-fusing ATPase OS=Homo sapiens OX=9606 GN=NSF PE=1 SV=3,6,5,5,5,9.46,744,82.5,6.95,1.74,5,1
FALSE,High,Master Protein,Q14315,Filamin-C OS=Homo sapiens OX=9606 GN=FLNC PE=1 SV=3,3,5,5,2,9.427,2725,290.8,5.97,2.62,5,1
FALSE,High,Master Protein,P43686,26S proteasome regulatory subunit 6B OS=Homo sapiens OX=9606 GN=PSMC4 PE=1 SV=2,20,5,5,4,9.411,418,47.3,5.21,1.7,5,1
FALSE,High,Master Protein,Q7L3T8,"Probable proline--tRNA ligase, mitochondrial OS=Homo sapiens OX=9606 GN=PARS2 PE=1 SV=1",16,5,5,5,8.674,475,53.2,8.1,0,5,1
FALSE,High,Master Protein,Q9BVQ7,Spermatogenesis-associated protein 5-like protein 1 OS=Homo sapiens OX=9606 GN=SPATA5L1 PE=1 SV=2,10,5,5,5,8.502,753,80.7,8.09,0,5,1
FALSE,High,Master Protein,Q14683,Structural maintenance of chromosomes protein 1A OS=Homo sapiens OX=9606 GN=SMC1A PE=1 SV=2,5,5,5,5,8.381,1233,143.1,7.64,0,5,1
FALSE,High,Master Protein,Q9UNQ2,Probable dimethyladenosine transferase OS=Homo sapiens OX=9606 GN=DIMT1 PE=1 SV=1,21,5,5,5,8.055,313,35.2,9.99,1.63,5,1
FALSE,High,Master Protein,P16989,Y-box-binding protein 3 OS=Homo sapiens OX=9606 GN=YBX3 PE=1 SV=4,21,4,7,2,48.167,372,40.1,9.77,20.94,4,1
FALSE,High,Master Protein,C9JDL2,Tubulin alpha-4A chain (Fragment) OS=Homo sapiens OX=9606 GN=TUBA4A PE=1 SV=8,66,4,18,1,47.402,119,13.1,5.22,43.29,4,1
FALSE,High,Master Protein,P35268,60S ribosomal protein L22 OS=Homo sapiens OX=9606 GN=RPL22 PE=1 SV=2,40,4,9,4,45.905,128,14.8,9.19,30.83,4,1
FALSE,High,Master Protein,P62266,40S ribosomal protein S23 OS=Homo sapiens OX=9606 GN=RPS23 PE=1 SV=3,28,4,10,4,37.828,143,15.8,10.49,23.6,4,1
FALSE,High,Master Protein,P05386,60S acidic ribosomal protein P1 OS=Homo sapiens OX=9606 GN=RPLP1 PE=1 SV=1,96,4,9,3,34.057,114,11.5,4.32,28.21,4,1
FALSE,High,Master Protein,Q9BWF3,RNA-binding protein 4 OS=Homo sapiens OX=9606 GN=RBM4 PE=1 SV=1,23,4,5,4,32.269,364,40.3,7.08,11.31,4,1
FALSE,High,Master Protein,Q8WVK2,U4/U6.U5 small nuclear ribonucleoprotein 27 kDa protein OS=Homo sapiens OX=9606 GN=SNRNP27 PE=1 SV=1,30,4,9,4,30.077,155,18.8,11.62,16.05,4,1
FALSE,High,Master Protein,K7EIY6,RING-type E3 ubiquitin transferase (Fragment) OS=Homo sapiens OX=9606 GN=RNF126 PE=1 SV=7,24,4,4,4,29.771,283,30.8,5,12.11,4,1
FALSE,High,Master Protein,O43852,Calumenin OS=Homo sapiens OX=9606 GN=CALU PE=1 SV=2,33,4,4,4,27.635,315,37.1,4.64,9.87,4,1
FALSE,High,Master Protein,H0YI09,Methyltransferase-like protein 7A (Fragment) OS=Homo sapiens OX=9606 GN=METTL7A PE=1 SV=1,27,4,5,4,27.218,244,28.3,8.38,14.68,4,1
FALSE,High,Master Protein,P00387,NADH-cytochrome b5 reductase 3 OS=Homo sapiens OX=9606 GN=CYB5R3 PE=1 SV=3,26,4,4,4,26.593,301,34.2,7.59,10.03,4,1
FALSE,High,Master Protein,P46778,60S ribosomal protein L21 OS=Homo sapiens OX=9606 GN=RPL21 PE=1 SV=2,33,4,10,4,26.018,160,18.6,10.49,23.67,4,1
FALSE,High,Master Protein,P61106,Ras-related protein Rab-14 OS=Homo sapiens OX=9606 GN=RAB14 PE=1 SV=4,33,4,5,3,25.939,215,23.9,6.21,15.57,4,1
FALSE,High,Master Protein,Q9H1E3,Nuclear ubiquitous casein and cyclin-dependent kinase substrate 1 OS=Homo sapiens OX=9606 GN=NUCKS1 PE=1 SV=1,12,4,5,4,25.707,243,27.3,5.08,16.04,4,1
FALSE,High,Master Protein,Q53H96,Pyrroline-5-carboxylate reductase 3 OS=Homo sapiens OX=9606 GN=PYCR3 PE=1 SV=3,23,4,4,4,24.951,274,28.6,7.72,10.47,4,1
FALSE,High,Master Protein,Q9UHV9,Prefoldin subunit 2 OS=Homo sapiens OX=9606 GN=PFDN2 PE=1 SV=1,40,4,7,4,24.568,154,16.6,6.58,8.61,4,1
FALSE,High,Master Protein,Q8N1G2,Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 1 OS=Homo sapiens OX=9606 GN=CMTR1 PE=1 SV=1,10,4,5,4,23.96,835,95.3,7.05,12.08,4,1
FALSE,High,Master Protein,O95218,Zinc finger Ran-binding domain-containing protein 2 OS=Homo sapiens OX=9606 GN=ZRANB2 PE=1 SV=2,15,4,4,4,23.404,330,37.4,10.01,11.49,4,1
FALSE,High,Master Protein,Q13505,Metaxin-1 OS=Homo sapiens OX=9606 GN=MTX1 PE=1 SV=3,13,4,5,4,22.923,466,51.4,9.79,7.36,4,1
FALSE,High,Master Protein,O60573,Eukaryotic translation initiation factor 4E type 2 OS=Homo sapiens OX=9606 GN=EIF4E2 PE=1 SV=1,22,4,4,4,22.015,245,28.3,8.88,10.36,4,1
FALSE,High,Master Protein,H0YHA7,60S ribosomal protein L18 (Fragment) OS=Homo sapiens OX=9606 GN=RPL18 PE=1 SV=1,25,4,8,4,21.15,167,19,11.78,19.2,4,1
FALSE,High,Master Protein,H0Y2Y8,Zyxin (Fragment) OS=Homo sapiens OX=9606 GN=ZYX PE=1 SV=1,13,4,4,4,21.127,540,57.6,6.87,9.53,4,1
FALSE,High,Master Protein,O15270,Serine palmitoyltransferase 2 OS=Homo sapiens OX=9606 GN=SPTLC2 PE=1 SV=1,12,4,5,4,20.888,562,62.9,7.78,11.36,4,1
FALSE,High,Master Protein,M0R026,2-hydroxyacyl-CoA lyase 2 OS=Homo sapiens OX=9606 GN=ILVBL PE=1 SV=1,14,4,4,4,20.873,525,56.7,7.88,13.67,4,1
FALSE,High,Master Protein,Q96H79,Zinc finger CCCH-type antiviral protein 1-like OS=Homo sapiens OX=9606 GN=ZC3HAV1L PE=1 SV=2,23,4,5,4,19.95,300,32.9,8.13,12.08,4,1
FALSE,High,Master Protein,Q12931,"Heat shock protein 75 kDa, mitochondrial OS=Homo sapiens OX=9606 GN=TRAP1 PE=1 SV=3",8,4,5,3,19.501,704,80.1,8.21,7.14,4,1
FALSE,High,Master Protein,M0R2P6,"SH3KBP1 binding protein 1, isoform CRA_c OS=Homo sapiens OX=9606 GN=SHKBP1 PE=1 SV=1",12,4,4,2,18.962,682,73.7,8.4,11.3,4,1
FALSE,High,Master Protein,P11279,Lysosome-associated membrane glycoprotein 1 OS=Homo sapiens OX=9606 GN=LAMP1 PE=1 SV=3,10,4,4,4,18.713,417,44.9,8.75,8.53,4,1
FALSE,High,Master Protein,O60547,"GDP-mannose 4,6 dehydratase OS=Homo sapiens OX=9606 GN=GMDS PE=1 SV=1",19,4,5,4,18.578,372,41.9,7.31,2.13,4,1
FALSE,High,Master Protein,F5GZQ3,"Trifunctional enzyme subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=HADHB PE=1 SV=1",15,4,4,4,18.169,459,49.6,9.42,6.3,4,1
FALSE,High,Master Protein,Q9UI12,V-type proton ATPase subunit H OS=Homo sapiens OX=9606 GN=ATP6V1H PE=1 SV=1,13,4,4,4,17.911,483,55.8,6.48,8.28,4,1
FALSE,High,Master Protein,Q99575,Ribonucleases P/MRP protein subunit POP1 OS=Homo sapiens OX=9606 GN=POP1 PE=1 SV=2,7,4,4,4,17.8,1024,114.6,9.22,6.08,4,1
FALSE,High,Master Protein,Q7L5D6,Golgi to ER traffic protein 4 homolog OS=Homo sapiens OX=9606 GN=GET4 PE=1 SV=1,17,4,5,4,17.728,327,36.5,5.41,7.09,4,1
FALSE,High,Master Protein,Q13151,Heterogeneous nuclear ribonucleoprotein A0 OS=Homo sapiens OX=9606 GN=HNRNPA0 PE=1 SV=1,24,4,5,4,17.694,305,30.8,9.29,6.81,4,1
FALSE,High,Master Protein,Q9UII4,E3 ISG15--protein ligase HERC5 OS=Homo sapiens OX=9606 GN=HERC5 PE=1 SV=2,8,4,4,4,17.23,1024,116.8,7.65,5.98,4,1
FALSE,High,Master Protein,Q9Y221,60S ribosome subunit biogenesis protein NIP7 homolog OS=Homo sapiens OX=9606 GN=NIP7 PE=1 SV=1,40,4,4,4,17.149,180,20.4,8.51,6.35,4,1
FALSE,High,Master Protein,P35250,Replication factor C subunit 2 OS=Homo sapiens OX=9606 GN=RFC2 PE=1 SV=3,16,4,4,4,17.061,354,39.1,6.44,7.97,4,1
FALSE,High,Master Protein,F8VYN9,ADP-ribosylation factor-like protein 1 OS=Homo sapiens OX=9606 GN=ARL1 PE=1 SV=1,38,4,4,4,17.039,194,21.8,6.77,9.83,4,1
FALSE,High,Master Protein,A0A7I2V5Z4,Sec1 family domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SCFD1 PE=1 SV=1,13,4,4,4,16.893,641,72.3,6.27,6.42,4,1
FALSE,High,Master Protein,Q66LE6,Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B delta isoform OS=Homo sapiens OX=9606 GN=PPP2R2D PE=1 SV=1,12,4,4,1,16.326,453,52,6.39,6.51,4,1
FALSE,High,Master Protein,Q6FI81,Anamorsin OS=Homo sapiens OX=9606 GN=CIAPIN1 PE=1 SV=2,29,4,4,4,16.293,312,33.6,5.62,6.4,4,1
FALSE,High,Master Protein,Q9Y2A7,Nck-associated protein 1 OS=Homo sapiens OX=9606 GN=NCKAP1 PE=1 SV=1,6,4,5,4,15.651,1128,128.7,6.62,2.84,4,1
FALSE,High,Master Protein,O75937,DnaJ homolog subfamily C member 8 OS=Homo sapiens OX=9606 GN=DNAJC8 PE=1 SV=2,28,4,4,4,15.55,253,29.8,9.06,6.52,4,1
FALSE,High,Master Protein,A0A5F9ZHM4,L-lactate dehydrogenase OS=Homo sapiens OX=9606 GN=LDHB PE=1 SV=1,23,4,4,4,15.345,341,37.4,6.25,5.82,4,1
FALSE,High,Master Protein,B1AK88,F-actin-capping protein subunit beta OS=Homo sapiens OX=9606 GN=CAPZB PE=1 SV=1,18,4,4,4,15.331,301,33.8,6.43,7.21,4,1
FALSE,High,Master Protein,Q99848,Probable rRNA-processing protein EBP2 OS=Homo sapiens OX=9606 GN=EBNA1BP2 PE=1 SV=2,20,4,4,4,15.182,306,34.8,10.1,6.89,4,1
FALSE,High,Master Protein,A0A6Q8PHI5,Elongator complex protein 1 OS=Homo sapiens OX=9606 GN=ELP1 PE=1 SV=1,6,4,4,4,15.097,1184,133.5,6.35,4.64,4,1
FALSE,High,Master Protein,P49915,GMP synthase [glutamine-hydrolyzing] OS=Homo sapiens OX=9606 GN=GMPS PE=1 SV=1,9,4,5,4,14.863,693,76.7,6.87,2.6,4,1
FALSE,High,Master Protein,Q13257,Mitotic spindle assembly checkpoint protein MAD2A OS=Homo sapiens OX=9606 GN=MAD2L1 PE=1 SV=1,20,4,4,4,14.768,205,23.5,5.08,8.59,4,1
FALSE,High,Master Protein,G5EA31,Protein transport protein Sec24C OS=Homo sapiens OX=9606 GN=SEC24C PE=1 SV=1,6,4,4,4,14.704,1042,111.9,6.37,3.83,4,1
FALSE,High,Master Protein,J3KPT4,TraB domain-containing protein OS=Homo sapiens OX=9606 GN=TRABD PE=1 SV=1,16,4,4,4,14.656,379,42.7,8,3.4,4,1
FALSE,High,Master Protein,P61160,Actin-related protein 2 OS=Homo sapiens OX=9606 GN=ACTR2 PE=1 SV=1,16,4,4,4,14.653,394,44.7,6.74,7.1,4,1
FALSE,High,Master Protein,P62258,14-3-3 protein epsilon OS=Homo sapiens OX=9606 GN=YWHAE PE=1 SV=1,16,4,4,2,14.566,255,29.2,4.74,7.83,4,1
FALSE,High,Master Protein,Q5T8P6,RNA-binding protein 26 OS=Homo sapiens OX=9606 GN=RBM26 PE=1 SV=3,4,4,4,4,14.435,1007,113.5,9.16,7.49,4,1
FALSE,High,Master Protein,Q8IZ81,ELMO domain-containing protein 2 OS=Homo sapiens OX=9606 GN=ELMOD2 PE=1 SV=1,17,4,4,4,14.189,293,34.9,8.05,4.86,4,1
FALSE,High,Master Protein,Q9UJX4,Anaphase-promoting complex subunit 5 OS=Homo sapiens OX=9606 GN=ANAPC5 PE=1 SV=2,9,4,4,4,14.179,755,85,6.87,2.42,4,1
FALSE,High,Master Protein,P61019,Ras-related protein Rab-2A OS=Homo sapiens OX=9606 GN=RAB2A PE=1 SV=1,25,4,4,4,14.134,212,23.5,6.54,6.29,4,1
FALSE,High,Master Protein,P19387,DNA-directed RNA polymerase II subunit RPB3 OS=Homo sapiens OX=9606 GN=POLR2C PE=1 SV=2,28,4,4,4,14.126,275,31.4,4.92,4.1,4,1
FALSE,High,Master Protein,Q9BVI4,Nucleolar complex protein 4 homolog OS=Homo sapiens OX=9606 GN=NOC4L PE=1 SV=1,13,4,4,4,14.107,516,58.4,7.49,4.9,4,1
FALSE,High,Master Protein,I3L397,Eukaryotic translation initiation factor 5A (Fragment) OS=Homo sapiens OX=9606 GN=EIF5A PE=1 SV=8,38,4,5,4,13.828,146,16,5,6.78,4,1
FALSE,High,Master Protein,Q92522,Histone H1.10 OS=Homo sapiens OX=9606 GN=H1-10 PE=1 SV=1,20,4,7,4,13.819,213,22.5,10.76,4.39,4,1
FALSE,High,Master Protein,Q6PJT7,Zinc finger CCCH domain-containing protein 14 OS=Homo sapiens OX=9606 GN=ZC3H14 PE=1 SV=1,11,4,4,4,13.749,736,82.8,7.31,2.64,4,1
FALSE,High,Master Protein,Q9HD26,Golgi-associated PDZ and coiled-coil motif-containing protein OS=Homo sapiens OX=9606 GN=GOPC PE=1 SV=1,12,4,4,4,13.651,462,50.5,5.92,9.22,4,1
FALSE,High,Master Protein,P19367,Hexokinase-1 OS=Homo sapiens OX=9606 GN=HK1 PE=1 SV=3,5,4,4,3,13.65,917,102.4,6.8,5.23,4,1
FALSE,High,Master Protein,Q6NZY4,Zinc finger CCHC domain-containing protein 8 OS=Homo sapiens OX=9606 GN=ZCCHC8 PE=1 SV=2,13,4,4,4,13.588,707,78.5,4.87,2.58,4,1
FALSE,High,Master Protein,H0Y8G5,Heterogeneous nuclear ribonucleoprotein D0 (Fragment) OS=Homo sapiens OX=9606 GN=HNRNPD PE=1 SV=8,20,4,5,3,13.554,260,29.6,9.16,8.51,4,1
FALSE,High,Master Protein,Q5JSZ5,Protein PRRC2B OS=Homo sapiens OX=9606 GN=PRRC2B PE=1 SV=2,3,4,4,4,13.416,2229,242.8,8.34,4.58,4,1
FALSE,High,Master Protein,K7ERP4,Glutathione peroxidase (Fragment) OS=Homo sapiens OX=9606 GN=GPX4 PE=1 SV=1,34,4,4,4,13.195,155,17.6,7.71,6.74,4,1
FALSE,High,Master Protein,Q13610,Periodic tryptophan protein 1 homolog OS=Homo sapiens OX=9606 GN=PWP1 PE=1 SV=1,13,4,5,4,13.189,501,55.8,4.77,4.98,4,1
FALSE,High,Master Protein,P54619,5'-AMP-activated protein kinase subunit gamma-1 OS=Homo sapiens OX=9606 GN=PRKAG1 PE=1 SV=1,15,4,4,4,13.188,331,37.6,6.92,4.95,4,1
FALSE,High,Master Protein,K7ERZ3,Perilipin-3 (Fragment) OS=Homo sapiens OX=9606 GN=PLIN3 PE=1 SV=1,27,4,4,4,13.096,292,32,5.14,5.17,4,1
FALSE,High,Master Protein,Q14244,Ensconsin OS=Homo sapiens OX=9606 GN=MAP7 PE=1 SV=1,7,4,5,4,13.086,749,84,9.61,3.02,4,1
FALSE,High,Master Protein,E5RGS4,Prefoldin subunit 1 OS=Homo sapiens OX=9606 GN=PFDN1 PE=1 SV=1,46,4,4,4,12.954,117,13.5,5.52,3.95,4,1
FALSE,High,Master Protein,Q14152,Eukaryotic translation initiation factor 3 subunit A OS=Homo sapiens OX=9606 GN=EIF3A PE=1 SV=1,5,4,4,4,12.864,1382,166.5,6.79,0,4,1
FALSE,High,Master Protein,P63104,14-3-3 protein zeta/delta OS=Homo sapiens OX=9606 GN=YWHAZ PE=1 SV=1,20,4,4,2,12.86,245,27.7,4.79,8.73,4,1
FALSE,High,Master Protein,M0R2F8,Mitochondrial import inner membrane translocase subunit TIM50 OS=Homo sapiens OX=9606 GN=TIMM50 PE=1 SV=2,25,4,4,4,12.846,157,17.7,9.52,4.33,4,1
FALSE,High,Master Protein,P46060,Ran GTPase-activating protein 1 OS=Homo sapiens OX=9606 GN=RANGAP1 PE=1 SV=1,13,4,4,4,12.835,587,63.5,4.68,4.77,4,1
FALSE,High,Master Protein,P19013,"Keratin, type II cytoskeletal 4 OS=Homo sapiens OX=9606 GN=KRT4 PE=1 SV=5",10,4,4,3,12.815,520,56.1,6.61,4.93,4,1
FALSE,High,Master Protein,P36542,"ATP synthase subunit gamma, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1C PE=1 SV=1",16,4,5,4,12.814,298,33,9.22,4.01,4,1
FALSE,High,Master Protein,Q14008,Cytoskeleton-associated protein 5 OS=Homo sapiens OX=9606 GN=CKAP5 PE=1 SV=3,3,4,4,4,12.566,2032,225.4,7.8,4.52,4,1
FALSE,High,Master Protein,A0A7P0TA97,Protein disulfide-isomerase OS=Homo sapiens OX=9606 GN=P4HB PE=1 SV=1,12,4,4,4,12.302,479,53.5,5.6,4.26,4,1
FALSE,High,Master Protein,Q04721,Neurogenic locus notch homolog protein 2 OS=Homo sapiens OX=9606 GN=NOTCH2 PE=1 SV=3,3,4,4,4,12.154,2471,265.2,5.14,2.51,4,1
FALSE,High,Master Protein,P78318,Immunoglobulin-binding protein 1 OS=Homo sapiens OX=9606 GN=IGBP1 PE=1 SV=1,17,4,4,4,12.048,339,39.2,5.38,2.81,4,1
FALSE,High,Master Protein,Q16850,Lanosterol 14-alpha demethylase OS=Homo sapiens OX=9606 GN=CYP51A1 PE=1 SV=4,9,4,4,4,12.041,509,57.2,8.53,6.4,4,1
FALSE,High,Master Protein,A0A494C1S7,General transcription factor 3C polypeptide 3 OS=Homo sapiens OX=9606 GN=GTF3C3 PE=1 SV=1,9,4,4,4,11.797,631,71.4,4.73,1.84,4,1
FALSE,High,Master Protein,A0A2R8Y5M6,B-cell receptor-associated protein OS=Homo sapiens OX=9606 GN=BCAP31 PE=1 SV=1,23,4,4,4,11.785,211,24.1,8.06,5.42,4,1
FALSE,High,Master Protein,O00264,Membrane-associated progesterone receptor component 1 OS=Homo sapiens OX=9606 GN=PGRMC1 PE=1 SV=3,27,4,5,4,11.685,195,21.7,4.7,7.4,4,1
FALSE,High,Master Protein,P61006,Ras-related protein Rab-8A OS=Homo sapiens OX=9606 GN=RAB8A PE=1 SV=1,18,4,5,1,11.355,207,23.7,9.07,9.8,4,1
FALSE,High,Master Protein,Q13868,Exosome complex component RRP4 OS=Homo sapiens OX=9606 GN=EXOSC2 PE=1 SV=2,18,4,4,4,11.308,293,32.8,7.5,4.04,4,1
FALSE,High,Master Protein,P11387,DNA topoisomerase 1 OS=Homo sapiens OX=9606 GN=TOP1 PE=1 SV=2,7,4,4,3,11.283,765,90.7,9.31,5.95,4,1
FALSE,High,Master Protein,P22234,Multifunctional protein ADE2 OS=Homo sapiens OX=9606 GN=PAICS PE=1 SV=3,11,4,4,4,11.264,425,47,7.23,2.45,4,1
FALSE,High,Master Protein,P13796,Plastin-2 OS=Homo sapiens OX=9606 GN=LCP1 PE=1 SV=6,6,4,5,1,11.123,627,70.2,5.43,4.07,4,1
FALSE,High,Master Protein,Q9UQE7,Structural maintenance of chromosomes protein 3 OS=Homo sapiens OX=9606 GN=SMC3 PE=1 SV=2,6,4,4,4,11.036,1217,141.5,7.18,0,4,1
FALSE,High,Master Protein,Q13315,Serine-protein kinase ATM OS=Homo sapiens OX=9606 GN=ATM PE=1 SV=4,2,4,4,4,10.993,3056,350.5,6.81,4.78,4,1
FALSE,High,Master Protein,P11274,Breakpoint cluster region protein OS=Homo sapiens OX=9606 GN=BCR PE=1 SV=2,4,4,4,4,10.665,1271,142.7,7.03,0,4,1
FALSE,High,Master Protein,A0A2R8Y6Y7,"Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=SUCLA2 PE=1 SV=1",7,4,4,4,10.566,484,52.6,7.49,7.41,4,1
FALSE,High,Master Protein,O75934,Pre-mRNA-splicing factor SPF27 OS=Homo sapiens OX=9606 GN=BCAS2 PE=1 SV=1,30,4,4,4,10.477,225,26.1,5.66,0,4,1
